"sample_index","file_name","timestamp","byte_4","byte_4_diff","driving_state"
"7759","00000001-69B82837.MF4","1336.8496","255","0.0","idle"
"7760","00000001-69B82837.MF4","1337.0475999999999","255","0.0","idle"
"7761","00000001-69B82837.MF4","1337.2471","255","0.0","idle"
"7762","00000001-69B82837.MF4","1337.44515","255","0.0","idle"
"7763","00000001-69B82837.MF4","1337.6431","255","0.0","idle"
"7764","00000001-69B82837.MF4","1337.8410999999999","255","0.0","idle"
"7765","00000001-69B82837.MF4","1338.0392","255","0.0","idle"
"7766","00000001-69B82837.MF4","1338.2370999999998","255","0.0","idle"
"7767","00000001-69B82837.MF4","1338.4351","255","0.0","idle"
"7768","00000001-69B82837.MF4","1338.6331","255","0.0","idle"
"7769","00000001-69B82837.MF4","1338.8310999999999","255","0.0","idle"
"7770","00000001-69B82837.MF4","1339.02925","255","0.0","idle"
"7771","00000001-69B82837.MF4","1339.2270999999998","255","0.0","idle"
"7772","00000001-69B82837.MF4","1339.4251","255","0.0","idle"
"7773","00000001-69B82837.MF4","1339.6231","255","0.0","idle"
"7774","00000001-69B82837.MF4","1339.8211","255","0.0","idle"
"7775","00000001-69B82837.MF4","1340.0192499999998","255","0.0","idle"
"7776","00000001-69B82837.MF4","1340.2170999999998","255","0.0","idle"
"7777","00000001-69B82837.MF4","1340.41515","255","0.0","idle"
"7778","00000001-69B82837.MF4","1340.6131","255","0.0","idle"
"7779","00000001-69B82837.MF4","1340.8111","255","0.0","idle"
"7780","00000001-69B82837.MF4","1341.0092","255","0.0","idle"
"7781","00000001-69B82837.MF4","1341.2070999999999","255","0.0","idle"
"7782","00000001-69B82837.MF4","1341.4051","255","0.0","idle"
"7783","00000001-69B82837.MF4","1341.6031","255","0.0","idle"
"7784","00000001-69B82837.MF4","1341.8011","255","0.0","idle"
"7785","00000001-69B82837.MF4","1341.9992499999998","255","0.0","idle"
"7786","00000001-69B82837.MF4","1342.1970999999999","255","0.0","idle"
"7787","00000001-69B82837.MF4","1342.3951499999998","255","0.0","idle"
"7788","00000001-69B82837.MF4","1342.5931","255","0.0","idle"
"7789","00000001-69B82837.MF4","1342.7911","255","0.0","idle"
"7790","00000001-69B82837.MF4","1342.9892499999999","255","0.0","idle"
"7791","00000001-69B82837.MF4","1343.1870999999999","255","0.0","idle"
"7792","00000001-69B82837.MF4","1343.3851499999998","255","0.0","idle"
"7793","00000001-69B82837.MF4","1343.5830999999998","255","0.0","idle"
"7794","00000001-69B82837.MF4","1343.7811","255","0.0","idle"
"7795","00000001-69B82837.MF4","1343.9792499999999","255","0.0","idle"
"7796","00000001-69B82837.MF4","1344.1770999999999","255","0.0","idle"
"7797","00000001-69B82837.MF4","1344.3751499999998","255","0.0","idle"
"7798","00000001-69B82837.MF4","1344.5716","255","0.0","idle"
"7799","00000001-69B82837.MF4","1344.7695999999999","255","0.0","idle"
"7800","00000001-69B82837.MF4","1344.9676","255","0.0","idle"
"7801","00000001-69B82837.MF4","1345.1656","255","0.0","idle"
"7802","00000001-69B82837.MF4","1345.36365","255","0.0","idle"
"7803","00000001-69B82837.MF4","1345.5616499999999","255","0.0","idle"
"7804","00000001-69B82837.MF4","1345.75965","255","0.0","idle"
"7805","00000001-69B82837.MF4","1345.9576499999998","255","0.0","idle"
"7806","00000001-69B82837.MF4","1346.15565","255","0.0","idle"
"7807","00000001-69B82837.MF4","1346.35365","255","0.0","idle"
"7808","00000001-69B82837.MF4","1346.5516499999999","255","0.0","idle"
"7809","00000001-69B82837.MF4","1346.74965","255","0.0","idle"
"7810","00000001-69B82837.MF4","1346.9476499999998","255","0.0","idle"
"7811","00000001-69B82837.MF4","1347.14565","255","0.0","idle"
"7812","00000001-69B82837.MF4","1347.34365","255","0.0","idle"
"7813","00000001-69B82837.MF4","1347.54165","255","0.0","idle"
"7814","00000001-69B82837.MF4","1347.73965","255","0.0","idle"
"7815","00000001-69B82837.MF4","1347.9376499999998","255","0.0","idle"
"7816","00000001-69B82837.MF4","1348.13565","255","0.0","idle"
"7817","00000001-69B82837.MF4","1348.3337","255","0.0","idle"
"7818","00000001-69B82837.MF4","1348.53165","255","0.0","idle"
"7819","00000001-69B82837.MF4","1348.72965","255","0.0","idle"
"7820","00000001-69B82837.MF4","1348.9276499999999","255","0.0","idle"
"7821","00000001-69B82837.MF4","1349.12565","255","0.0","idle"
"7822","00000001-69B82837.MF4","1349.32365","255","0.0","idle"
"7823","00000001-69B82837.MF4","1349.52165","255","0.0","idle"
"7824","00000001-69B82837.MF4","1349.71965","255","0.0","idle"
"7825","00000001-69B82837.MF4","1349.9176499999999","255","0.0","idle"
"7826","00000001-69B82837.MF4","1350.11565","255","0.0","idle"
"7827","00000001-69B82837.MF4","1350.3137","255","0.0","idle"
"7828","00000001-69B82837.MF4","1350.51165","255","0.0","idle"
"7829","00000001-69B82837.MF4","1350.70965","255","0.0","idle"
"7830","00000001-69B82837.MF4","1350.9076499999999","255","0.0","idle"
"7831","00000001-69B82837.MF4","1351.10565","255","0.0","idle"
"7832","00000001-69B82837.MF4","1351.3037","255","0.0","idle"
"7833","00000001-69B82837.MF4","1351.50165","255","0.0","idle"
"7834","00000001-69B82837.MF4","1351.69965","255","0.0","idle"
"7835","00000001-69B82837.MF4","1351.8976499999999","255","0.0","idle"
"7836","00000001-69B82837.MF4","1352.09565","255","0.0","idle"
"7837","00000001-69B82837.MF4","1352.2936499999998","255","0.0","idle"
"7838","00000001-69B82837.MF4","1352.49165","255","0.0","idle"
"7839","00000001-69B82837.MF4","1352.68965","255","0.0","idle"
"7840","00000001-69B82837.MF4","1352.88765","255","0.0","idle"
"7841","00000001-69B82837.MF4","1353.08565","255","0.0","idle"
"7842","00000001-69B82837.MF4","1353.2837","255","0.0","idle"
"7843","00000001-69B82837.MF4","1353.48165","255","0.0","idle"
"7844","00000001-69B82837.MF4","1353.67965","255","0.0","idle"
"7845","00000001-69B82837.MF4","1353.87765","255","0.0","idle"
"7846","00000001-69B82837.MF4","1354.07565","255","0.0","idle"
"7847","00000001-69B82837.MF4","1354.2737","255","0.0","idle"
"7848","00000001-69B82837.MF4","1354.47165","255","0.0","idle"
"7849","00000001-69B82837.MF4","1354.66965","255","0.0","idle"
"7850","00000001-69B82837.MF4","1354.8677","255","0.0","idle"
"7851","00000001-69B82837.MF4","1355.06565","255","0.0","idle"
"7852","00000001-69B82837.MF4","1355.2637","255","0.0","idle"
"7853","00000001-69B82837.MF4","1355.46165","255","0.0","idle"
"7854","00000001-69B82837.MF4","1355.6596499999998","255","0.0","idle"
"7855","00000001-69B82837.MF4","1355.85765","255","0.0","idle"
"7856","00000001-69B82837.MF4","1356.05565","255","0.0","idle"
"7857","00000001-69B82837.MF4","1356.2537","255","0.0","idle"
"7858","00000001-69B82837.MF4","1356.45165","255","0.0","idle"
"7859","00000001-69B82837.MF4","1356.6496499999998","255","0.0","idle"
"7860","00000001-69B82837.MF4","1356.84765","255","0.0","idle"
"7861","00000001-69B82837.MF4","1357.0472499999998","255","0.0","idle"
"7862","00000001-69B82837.MF4","1357.2451999999998","255","0.0","idle"
"7863","00000001-69B82837.MF4","1357.4431499999998","255","0.0","idle"
"7864","00000001-69B82837.MF4","1357.64115","255","0.0","idle"
"7865","00000001-69B82837.MF4","1357.83915","255","0.0","idle"
"7866","00000001-69B82837.MF4","1358.0373","255","0.0","idle"
"7867","00000001-69B82837.MF4","1358.23515","255","0.0","idle"
"7868","00000001-69B82837.MF4","1358.4331499999998","255","0.0","idle"
"7869","00000001-69B82837.MF4","1358.63115","255","0.0","idle"
"7870","00000001-69B82837.MF4","1358.82915","255","0.0","idle"
"7871","00000001-69B82837.MF4","1359.0273","255","0.0","idle"
"7872","00000001-69B82837.MF4","1359.2251999999999","255","0.0","idle"
"7873","00000001-69B82837.MF4","1359.4231499999999","255","0.0","idle"
"7874","00000001-69B82837.MF4","1359.62115","255","0.0","idle"
"7875","00000001-69B82837.MF4","1359.81915","255","0.0","idle"
"7876","00000001-69B82837.MF4","1360.0172499999999","255","0.0","idle"
"7877","00000001-69B82837.MF4","1360.2151999999999","255","0.0","idle"
"7878","00000001-69B82837.MF4","1360.4131499999999","255","0.0","idle"
"7879","00000001-69B82837.MF4","1360.61115","255","0.0","idle"
"7880","00000001-69B82837.MF4","1360.80915","255","0.0","idle"
"7881","00000001-69B82837.MF4","1361.0073","255","0.0","idle"
"7882","00000001-69B82837.MF4","1361.2051999999999","255","0.0","idle"
"7883","00000001-69B82837.MF4","1361.4031499999999","255","0.0","idle"
"7884","00000001-69B82837.MF4","1361.60115","255","0.0","idle"
"7885","00000001-69B82837.MF4","1361.7991499999998","255","0.0","idle"
"7886","00000001-69B82837.MF4","1361.9973","255","0.0","idle"
"7887","00000001-69B82837.MF4","1362.1951999999999","255","0.0","idle"
"7888","00000001-69B82837.MF4","1362.3931499999999","255","0.0","idle"
"7889","00000001-69B82837.MF4","1362.59115","255","0.0","idle"
"7890","00000001-69B82837.MF4","1362.7891499999998","255","0.0","idle"
"7891","00000001-69B82837.MF4","1362.9873","255","0.0","idle"
"7892","00000001-69B82837.MF4","1363.1837","255","0.0","idle"
"7893","00000001-69B82837.MF4","1363.3817","255","0.0","idle"
"7894","00000001-69B82837.MF4","1363.5797","255","0.0","idle"
"7895","00000001-69B82837.MF4","1363.7776999999999","255","0.0","idle"
"7896","00000001-69B82837.MF4","1363.9757","255","0.0","idle"
"7897","00000001-69B82837.MF4","1364.1736999999998","255","0.0","idle"
"7898","00000001-69B82837.MF4","1364.3717","255","0.0","idle"
"7899","00000001-69B82837.MF4","1364.5697","255","0.0","idle"
"7900","00000001-69B82837.MF4","1364.7676999999999","255","0.0","idle"
"7901","00000001-69B82837.MF4","1364.9657","255","0.0","idle"
"7902","00000001-69B82837.MF4","1365.16375","255","0.0","idle"
"7903","00000001-69B82837.MF4","1365.3617","255","0.0","idle"
"7904","00000001-69B82837.MF4","1365.5597","255","0.0","idle"
"7905","00000001-69B82837.MF4","1365.7576999999999","255","0.0","idle"
"7906","00000001-69B82837.MF4","1365.9557","255","0.0","idle"
"7907","00000001-69B82837.MF4","1366.1536999999998","255","0.0","idle"
"7908","00000001-69B82837.MF4","1366.3517","255","0.0","idle"
"7909","00000001-69B82837.MF4","1366.5502999999999","255","0.0","idle"
"7910","00000001-69B82837.MF4","1366.7492","255","0.0","idle"
"7911","00000001-69B82837.MF4","1366.9457","255","0.0","idle"
"7912","00000001-69B82837.MF4","1367.14375","255","0.0","idle"
"7913","00000001-69B82837.MF4","1367.3417","255","0.0","idle"
"7914","00000001-69B82837.MF4","1367.5397","255","0.0","idle"
"7915","00000001-69B82837.MF4","1367.7377","255","0.0","idle"
"7916","00000001-69B82837.MF4","1367.9357","255","0.0","idle"
"7917","00000001-69B82837.MF4","1368.13375","255","0.0","idle"
"7918","00000001-69B82837.MF4","1368.3317","255","0.0","idle"
"7919","00000001-69B82837.MF4","1368.5297","255","0.0","idle"
"7920","00000001-69B82837.MF4","1368.7277","255","0.0","idle"
"7921","00000001-69B82837.MF4","1368.9257","255","0.0","idle"
"7922","00000001-69B82837.MF4","1369.1236999999999","255","0.0","idle"
"7923","00000001-69B82837.MF4","1369.3217","255","0.0","idle"
"7924","00000001-69B82837.MF4","1369.5196999999998","255","0.0","idle"
"7925","00000001-69B82837.MF4","1369.7177","255","0.0","idle"
"7926","00000001-69B82837.MF4","1369.9157","255","0.0","idle"
"7927","00000001-69B82837.MF4","1370.11375","255","0.0","idle"
"7928","00000001-69B82837.MF4","1370.3117","255","0.0","idle"
"7929","00000001-69B82837.MF4","1370.5096999999998","255","0.0","idle"
"7930","00000001-69B82837.MF4","1370.7077","255","0.0","idle"
"7931","00000001-69B82837.MF4","1370.9057","255","0.0","idle"
"7932","00000001-69B82837.MF4","1371.10375","255","0.0","idle"
"7933","00000001-69B82837.MF4","1371.3017","255","0.0","idle"
"7934","00000001-69B82837.MF4","1371.49975","255","0.0","idle"
"7935","00000001-69B82837.MF4","1371.6977","255","0.0","idle"
"7936","00000001-69B82837.MF4","1371.8957","255","0.0","idle"
"7937","00000001-69B82837.MF4","1372.09375","255","0.0","idle"
"7938","00000001-69B82837.MF4","1372.2917","255","0.0","idle"
"7939","00000001-69B82837.MF4","1372.4896999999999","255","0.0","idle"
"7940","00000001-69B82837.MF4","1372.6877","255","0.0","idle"
"7941","00000001-69B82837.MF4","1372.8857","255","0.0","idle"
"7942","00000001-69B82837.MF4","1373.08375","255","0.0","idle"
"7943","00000001-69B82837.MF4","1373.2817","255","0.0","idle"
"7944","00000001-69B82837.MF4","1373.4796999999999","255","0.0","idle"
"7945","00000001-69B82837.MF4","1373.6777","255","0.0","idle"
"7946","00000001-69B82837.MF4","1373.87575","255","0.0","idle"
"7947","00000001-69B82837.MF4","1374.07375","255","0.0","idle"
"7948","00000001-69B82837.MF4","1374.2717499999999","255","0.0","idle"
"7949","00000001-69B82837.MF4","1374.46975","255","0.0","idle"
"7950","00000001-69B82837.MF4","1374.6677","255","0.0","idle"
"7951","00000001-69B82837.MF4","1374.8656999999998","255","0.0","idle"
"7952","00000001-69B82837.MF4","1375.06375","255","0.0","idle"
"7953","00000001-69B82837.MF4","1375.2617","255","0.0","idle"
"7954","00000001-69B82837.MF4","1375.4596999999999","255","0.0","idle"
"7955","00000001-69B82837.MF4","1375.6577","255","0.0","idle"
"7956","00000001-69B82837.MF4","1375.8556999999998","255","0.0","idle"
"7957","00000001-69B82837.MF4","1376.05375","255","0.0","idle"
"7958","00000001-69B82837.MF4","1376.2517","255","0.0","idle"
"7959","00000001-69B82837.MF4","1376.44975","255","0.0","idle"
"7960","00000001-69B82837.MF4","1376.6477499999999","255","0.0","idle"
"7961","00000001-69B82837.MF4","1376.8472","255","0.0","idle"
"7962","00000001-69B82837.MF4","1377.0453499999999","255","0.0","idle"
"7963","00000001-69B82837.MF4","1377.2432","255","0.0","idle"
"7964","00000001-69B82837.MF4","1377.4412","255","0.0","idle"
"7965","00000001-69B82837.MF4","1377.6391999999998","255","0.0","idle"
"7966","00000001-69B82837.MF4","1377.8372","255","0.0","idle"
"7967","00000001-69B82837.MF4","1378.0353499999999","255","0.0","idle"
"7968","00000001-69B82837.MF4","1378.2332","255","0.0","idle"
"7969","00000001-69B82837.MF4","1378.4312","255","0.0","idle"
"7970","00000001-69B82837.MF4","1378.6291999999999","255","0.0","idle"
"7971","00000001-69B82837.MF4","1378.8272","255","0.0","idle"
"7972","00000001-69B82837.MF4","1379.02535","255","0.0","idle"
"7973","00000001-69B82837.MF4","1379.2232","255","0.0","idle"
"7974","00000001-69B82837.MF4","1379.4212","255","0.0","idle"
"7975","00000001-69B82837.MF4","1379.6191999999999","255","0.0","idle"
"7976","00000001-69B82837.MF4","1379.8172","255","0.0","idle"
"7977","00000001-69B82837.MF4","1380.0154","255","0.0","idle"
"7978","00000001-69B82837.MF4","1380.21325","255","0.0","idle"
"7979","00000001-69B82837.MF4","1380.4112","255","0.0","idle"
"7980","00000001-69B82837.MF4","1380.6091999999999","255","0.0","idle"
"7981","00000001-69B82837.MF4","1380.8072","255","0.0","idle"
"7982","00000001-69B82837.MF4","1381.00535","255","0.0","idle"
"7983","00000001-69B82837.MF4","1381.2032","255","0.0","idle"
"7984","00000001-69B82837.MF4","1381.4012","255","0.0","idle"
"7985","00000001-69B82837.MF4","1381.5991999999999","255","0.0","idle"
"7986","00000001-69B82837.MF4","1381.7972","255","0.0","idle"
"7987","00000001-69B82837.MF4","1381.9937499999999","255","0.0","idle"
"7988","00000001-69B82837.MF4","1382.19175","255","0.0","idle"
"7989","00000001-69B82837.MF4","1382.38975","255","0.0","idle"
"7990","00000001-69B82837.MF4","1382.58775","255","0.0","idle"
"7991","00000001-69B82837.MF4","1382.78575","255","0.0","idle"
"7992","00000001-69B82837.MF4","1382.9837499999999","255","0.0","idle"
"7993","00000001-69B82837.MF4","1383.18175","255","0.0","idle"
"7994","00000001-69B82837.MF4","1383.38035","255","0.0","idle"
"7995","00000001-69B82837.MF4","1383.5792","255","0.0","idle"
"7996","00000001-69B82837.MF4","1383.7772","255","0.0","idle"
"7997","00000001-69B82837.MF4","1383.97535","255","0.0","idle"
"7998","00000001-69B82837.MF4","1384.1732","255","0.0","idle"
"7999","00000001-69B82837.MF4","1384.3712","255","0.0","idle"
"8000","00000001-69B82837.MF4","1384.5692","255","0.0","idle"
"8001","00000001-69B82837.MF4","1384.7672499999999","255","0.0","idle"
"8002","00000001-69B82837.MF4","1384.9654","255","0.0","idle"
"8003","00000001-69B82837.MF4","1385.1632499999998","255","0.0","idle"
"8004","00000001-69B82837.MF4","1385.36125","255","0.0","idle"
"8005","00000001-69B82837.MF4","1385.55925","255","0.0","idle"
"8006","00000001-69B82837.MF4","1385.75575","255","0.0","idle"
"8007","00000001-69B82837.MF4","1385.9538","255","0.0","idle"
"8008","00000001-69B82837.MF4","1386.15175","255","0.0","idle"
"8009","00000001-69B82837.MF4","1386.3497499999999","255","0.0","idle"
"8010","00000001-69B82837.MF4","1386.54775","255","0.0","idle"
"8011","00000001-69B82837.MF4","1386.74575","255","0.0","idle"
"8012","00000001-69B82837.MF4","1386.9438","255","0.0","idle"
"8013","00000001-69B82837.MF4","1387.14175","255","0.0","idle"
"8014","00000001-69B82837.MF4","1387.3397499999999","255","0.0","idle"
"8015","00000001-69B82837.MF4","1387.53775","255","0.0","idle"
"8016","00000001-69B82837.MF4","1387.7357499999998","255","0.0","idle"
"8017","00000001-69B82837.MF4","1387.9338","255","0.0","idle"
"8018","00000001-69B82837.MF4","1388.13175","255","0.0","idle"
"8019","00000001-69B82837.MF4","1388.3297499999999","255","0.0","idle"
"8020","00000001-69B82837.MF4","1388.52775","255","0.0","idle"
"8021","00000001-69B82837.MF4","1388.7257499999998","255","0.0","idle"
"8022","00000001-69B82837.MF4","1388.9238","255","0.0","idle"
"8023","00000001-69B82837.MF4","1389.12175","255","0.0","idle"
"8024","00000001-69B82837.MF4","1389.3197499999999","255","0.0","idle"
"8025","00000001-69B82837.MF4","1389.51775","255","0.0","idle"
"8026","00000001-69B82837.MF4","1389.7157499999998","255","0.0","idle"
"8027","00000001-69B82837.MF4","1389.9138","255","0.0","idle"
"8028","00000001-69B82837.MF4","1390.11175","255","0.0","idle"
"8029","00000001-69B82837.MF4","1390.30975","255","0.0","idle"
"8030","00000001-69B82837.MF4","1390.50775","255","0.0","idle"
"8031","00000001-69B82837.MF4","1390.7058","255","0.0","idle"
"8032","00000001-69B82837.MF4","1390.9038","255","0.0","idle"
"8033","00000001-69B82837.MF4","1391.1018","255","0.0","idle"
"8034","00000001-69B82837.MF4","1391.29975","255","0.0","idle"
"8035","00000001-69B82837.MF4","1391.49775","255","0.0","idle"
"8036","00000001-69B82837.MF4","1391.6957499999999","255","0.0","idle"
"8037","00000001-69B82837.MF4","1391.8937999999998","255","0.0","idle"
"8038","00000001-69B82837.MF4","1392.09175","255","0.0","idle"
"8039","00000001-69B82837.MF4","1392.28975","255","0.0","idle"
"8040","00000001-69B82837.MF4","1392.48775","255","0.0","idle"
"8041","00000001-69B82837.MF4","1392.6857499999999","255","0.0","idle"
"8042","00000001-69B82837.MF4","1392.8837999999998","255","0.0","idle"
"8043","00000001-69B82837.MF4","1393.0818","255","0.0","idle"
"8044","00000001-69B82837.MF4","1393.2798","255","0.0","idle"
"8045","00000001-69B82837.MF4","1393.4778","255","0.0","idle"
"8046","00000001-69B82837.MF4","1393.6758","255","0.0","idle"
"8047","00000001-69B82837.MF4","1393.8737999999998","255","0.0","idle"
"8048","00000001-69B82837.MF4","1394.0718","255","0.0","idle"
"8049","00000001-69B82837.MF4","1394.2698","255","0.0","idle"
"8050","00000001-69B82837.MF4","1394.46775","255","0.0","idle"
"8051","00000001-69B82837.MF4","1394.66575","255","0.0","idle"
"8052","00000001-69B82837.MF4","1394.86405","255","0.0","idle"
"8053","00000001-69B82837.MF4","1395.0617499999998","255","0.0","idle"
"8054","00000001-69B82837.MF4","1395.25975","255","0.0","idle"
"8055","00000001-69B82837.MF4","1395.4578","255","0.0","idle"
"8056","00000001-69B82837.MF4","1395.6558","255","0.0","idle"
"8057","00000001-69B82837.MF4","1395.8537999999999","255","0.0","idle"
"8058","00000001-69B82837.MF4","1396.0518","255","0.0","idle"
"8059","00000001-69B82837.MF4","1396.2498","255","0.0","idle"
"8060","00000001-69B82837.MF4","1396.4478","255","0.0","idle"
"8061","00000001-69B82837.MF4","1396.64725","255","0.0","idle"
"8062","00000001-69B82837.MF4","1396.8453","255","0.0","idle"
"8063","00000001-69B82837.MF4","1397.0434","255","0.0","idle"
"8064","00000001-69B82837.MF4","1397.24125","255","0.0","idle"
"8065","00000001-69B82837.MF4","1397.43925","255","0.0","idle"
"8066","00000001-69B82837.MF4","1397.63725","255","0.0","idle"
"8067","00000001-69B82837.MF4","1397.8353","255","0.0","idle"
"8068","00000001-69B82837.MF4","1398.0334","255","0.0","idle"
"8069","00000001-69B82837.MF4","1398.23125","255","0.0","idle"
"8070","00000001-69B82837.MF4","1398.42925","255","0.0","idle"
"8071","00000001-69B82837.MF4","1398.62725","255","0.0","idle"
"8072","00000001-69B82837.MF4","1398.8253","255","0.0","idle"
"8073","00000001-69B82837.MF4","1399.0234","255","0.0","idle"
"8074","00000001-69B82837.MF4","1399.2213","255","0.0","idle"
"8075","00000001-69B82837.MF4","1399.4193","255","0.0","idle"
"8076","00000001-69B82837.MF4","1399.6173","255","0.0","idle"
"8077","00000001-69B82837.MF4","1399.8153499999999","255","0.0","idle"
"8078","00000001-69B82837.MF4","1400.0134","255","0.0","idle"
"8079","00000001-69B82837.MF4","1400.2112499999998","255","0.0","idle"
"8080","00000001-69B82837.MF4","1400.40925","255","0.0","idle"
"8081","00000001-69B82837.MF4","1400.60725","255","0.0","idle"
"8082","00000001-69B82837.MF4","1400.8053","255","0.0","idle"
"8083","00000001-69B82837.MF4","1401.0033999999998","255","0.0","idle"
"8084","00000001-69B82837.MF4","1401.2012499999998","255","0.0","idle"
"8085","00000001-69B82837.MF4","1401.39925","255","0.0","idle"
"8086","00000001-69B82837.MF4","1401.5973","255","0.0","idle"
"8087","00000001-69B82837.MF4","1401.7953","255","0.0","idle"
"8088","00000001-69B82837.MF4","1401.9933999999998","255","0.0","idle"
"8089","00000001-69B82837.MF4","1402.1913","255","0.0","idle"
"8090","00000001-69B82837.MF4","1402.3893","255","0.0","idle"
"8091","00000001-69B82837.MF4","1402.5873","255","0.0","idle"
"8092","00000001-69B82837.MF4","1402.7853","255","0.0","idle"
"8093","00000001-69B82837.MF4","1402.9833999999998","255","0.0","idle"
"8094","00000001-69B82837.MF4","1403.1812499999999","255","0.0","idle"
"8095","00000001-69B82837.MF4","1403.37925","255","0.0","idle"
"8096","00000001-69B82837.MF4","1403.57725","255","0.0","idle"
"8097","00000001-69B82837.MF4","1403.7753","255","0.0","idle"
"8098","00000001-69B82837.MF4","1403.9733999999999","255","0.0","idle"
"8099","00000001-69B82837.MF4","1404.1713","255","0.0","idle"
"8100","00000001-69B82837.MF4","1404.3678","255","0.0","idle"
"8101","00000001-69B82837.MF4","1404.5657999999999","255","0.0","idle"
"8102","00000001-69B82837.MF4","1404.76385","255","0.0","idle"
"8103","00000001-69B82837.MF4","1404.9618","255","0.0","idle"
"8104","00000001-69B82837.MF4","1405.1598","255","0.0","idle"
"8105","00000001-69B82837.MF4","1405.3578","255","0.0","idle"
"8106","00000001-69B82837.MF4","1405.5557999999999","255","0.0","idle"
"8107","00000001-69B82837.MF4","1405.7538499999998","255","0.0","idle"
"8108","00000001-69B82837.MF4","1405.9518","255","0.0","idle"
"8109","00000001-69B82837.MF4","1406.1498","255","0.0","idle"
"8110","00000001-69B82837.MF4","1406.3478","255","0.0","idle"
"8111","00000001-69B82837.MF4","1406.5457999999999","255","0.0","idle"
"8112","00000001-69B82837.MF4","1406.74445","255","0.0","idle"
"8113","00000001-69B82837.MF4","1406.9417999999998","255","0.0","idle"
"8114","00000001-69B82837.MF4","1407.1398","255","0.0","idle"
"8115","00000001-69B82837.MF4","1407.33785","255","0.0","idle"
"8116","00000001-69B82837.MF4","1407.53585","255","0.0","idle"
"8117","00000001-69B82837.MF4","1407.7338499999998","255","0.0","idle"
"8118","00000001-69B82837.MF4","1407.9317999999998","255","0.0","idle"
"8119","00000001-69B82837.MF4","1408.1298","255","0.0","idle"
"8120","00000001-69B82837.MF4","1408.3278","255","0.0","idle"
"8121","00000001-69B82837.MF4","1408.5258","255","0.0","idle"
"8122","00000001-69B82837.MF4","1408.7238499999999","255","0.0","idle"
"8123","00000001-69B82837.MF4","1408.9217999999998","255","0.0","idle"
"8124","00000001-69B82837.MF4","1409.1198","255","0.0","idle"
"8125","00000001-69B82837.MF4","1409.3178","255","0.0","idle"
"8126","00000001-69B82837.MF4","1409.5158","255","0.0","idle"
"8127","00000001-69B82837.MF4","1409.7138499999999","255","0.0","idle"
"8128","00000001-69B82837.MF4","1409.91185","255","0.0","idle"
"8129","00000001-69B82837.MF4","1410.1098499999998","255","0.0","idle"
"8130","00000001-69B82837.MF4","1410.30785","255","0.0","idle"
"8131","00000001-69B82837.MF4","1410.50585","255","0.0","idle"
"8132","00000001-69B82837.MF4","1410.7038499999999","255","0.0","idle"
"8133","00000001-69B82837.MF4","1410.9017999999999","255","0.0","idle"
"8134","00000001-69B82837.MF4","1411.0998","255","0.0","idle"
"8135","00000001-69B82837.MF4","1411.2977999999998","255","0.0","idle"
"8136","00000001-69B82837.MF4","1411.4958","255","0.0","idle"
"8137","00000001-69B82837.MF4","1411.6938499999999","255","0.0","idle"
"8138","00000001-69B82837.MF4","1411.8917999999999","255","0.0","idle"
"8139","00000001-69B82837.MF4","1412.0898499999998","255","0.0","idle"
"8140","00000001-69B82837.MF4","1412.28785","255","0.0","idle"
"8141","00000001-69B82837.MF4","1412.48585","255","0.0","idle"
"8142","00000001-69B82837.MF4","1412.68385","255","0.0","idle"
"8143","00000001-69B82837.MF4","1412.88185","255","0.0","idle"
"8144","00000001-69B82837.MF4","1413.0798499999999","255","0.0","idle"
"8145","00000001-69B82837.MF4","1413.27785","255","0.0","idle"
"8146","00000001-69B82837.MF4","1413.47585","255","0.0","idle"
"8147","00000001-69B82837.MF4","1413.67385","255","0.0","idle"
"8148","00000001-69B82837.MF4","1413.87185","255","0.0","idle"
"8149","00000001-69B82837.MF4","1414.0698","255","0.0","idle"
"8150","00000001-69B82837.MF4","1414.2677999999999","255","0.0","idle"
"8151","00000001-69B82837.MF4","1414.46585","255","0.0","idle"
"8152","00000001-69B82837.MF4","1414.6639","255","0.0","idle"
"8153","00000001-69B82837.MF4","1414.86185","255","0.0","idle"
"8154","00000001-69B82837.MF4","1415.0598499999999","255","0.0","idle"
"8155","00000001-69B82837.MF4","1415.25785","255","0.0","idle"
"8156","00000001-69B82837.MF4","1415.4558499999998","255","0.0","idle"
"8157","00000001-69B82837.MF4","1415.65385","255","0.0","idle"
"8158","00000001-69B82837.MF4","1415.85185","255","0.0","idle"
"8159","00000001-69B82837.MF4","1416.0498499999999","255","0.0","idle"
"8160","00000001-69B82837.MF4","1416.24935","255","0.0","idle"
"8161","00000001-69B82837.MF4","1416.44735","255","0.0","idle"
"8162","00000001-69B82837.MF4","1416.64535","255","0.0","idle"
"8163","00000001-69B82837.MF4","1416.8433","255","0.0","idle"
"8164","00000001-69B82837.MF4","1417.04145","255","0.0","idle"
"8165","00000001-69B82837.MF4","1417.2393","255","0.0","idle"
"8166","00000001-69B82837.MF4","1417.4372999999998","255","0.0","idle"
"8167","00000001-69B82837.MF4","1417.63535","255","0.0","idle"
"8168","00000001-69B82837.MF4","1417.8333","255","0.0","idle"
"8169","00000001-69B82837.MF4","1418.03145","255","0.0","idle"
"8170","00000001-69B82837.MF4","1418.2293499999998","255","0.0","idle"
